comparison,gene,chrom,start,end,strand,junction_class,lsv_type,PSI_knockdown,PSI_control,delta_PSI,CI95_low,CI95_high,q_value,reads_knockdown,reads_control,LSV_total_knockdown,LSV_total_control
2C12,Mki67,chr7,135697199,135699328,-,fully novel,acceptor,0.270046,0.02634475,0.24370125,0.0986573458485117,0.3202479338842975,1.407283378853269e-09,198.0,29.0,784.0,453.0
2C12,Arhgef7,chr8,11782306,11782524,+,novel splice site,acceptor,0.45375925,0.00384925,0.44991,0.3849557522123893,0.5394876193847762,2.2306857090515142e-37,304.0,1.0,667.0,547.0
2C12,Hgsnat,chr8,25945997,25946235,-,novel splice site,acceptor,0.4425115,0.0001,0.4424115,0.3717105263157895,0.4968553459119497,1.0678150144069302e-48,388.0,0.0,876.0,1200.0
2C12,Galnt7,chr8,57581422,57583766,-,novel splice site,acceptor,0.34128175,0.0001,0.34118175,0.3058252427184466,0.3659574468085106,8.54922349370045e-31,247.0,0.0,723.0,731.0
2C12,Slc7a6,chr8,106169257,106179101,+,novel splice site,acceptor,0.42126575,0.005099,0.41616675,0.3638963756857025,0.4534883720930232,6.131463284626941e-37,395.0,7.0,947.0,872.0
2C12,Plet1,chr9,50500932,50501072,+,novel splice site,acceptor,0.4775045,0.1950609999999999,0.2824435,0.1462264150943396,0.4276600592390066,0.000244225148085,82.0,51.0,176.0,256.0
2C12,Adamts7,chr9,90178444,90179322,+,novel splice site,acceptor,0.22130575,0.00634875,0.214957,0.1276595744680851,0.2780269058295964,8.768956207092875e-10,55.0,3.0,250.0,384.0
2C12,Nme6,chr9,109838021,109839607,+,novel splice site,acceptor,0.24880025,0.0088482499999999,0.239952,0.1855123124886036,0.2775974025974026,1.7735522111605135e-16,173.0,7.0,700.0,852.0
2C12,Rpl14,chr9,120574151,120574201,+,fully novel,acceptor,0.2825435,0.0001,0.2824435,0.1733333333333333,1.0,4.996194429338795e-07,31.0,0.0,120.0,98.0
2C12,Syn1,chrX,20899961,20907076,-,novel splice site,acceptor,0.355029,0.0675865,0.2874425,0.2309723516620068,0.3338749864586718,1.4376793820469516e-05,64.0,9.0,180.0,144.0
2C12,Hmgn5,chrX,109005321,109005482,-,fully novel,acceptor,0.2063087499999999,0.0001,0.20620875,0.0612244897959183,0.8636363636363636,9.758439254324616e-05,27.0,0.0,131.0,92.0
2C12,Pir,chrX,164269714,164271602,+,novel splice site,acceptor,0.42376525,0.0125975,0.41116775,0.3769332833059721,0.4653145807854328,3.0900992016008766e-33,511.0,8.0,1209.0,695.0
2C12,Gm47283,chrY,90787158,90788572,+,fully novel,acceptor,0.31128775,0.035093,0.27619475,0.1011635423400129,0.3588516746411483,1.5993443711461698e-07,67.0,18.0,216.0,284.0
2C12,Gm47283,chrY,90790148,90790867,+,fully novel,acceptor,0.35127975,0.090082,0.26119775,0.0560954816709292,0.4725274725274725,0.0390597713343789,36.0,5.0,103.0,51.0
2C12,Gm47283,chrY,90790214,90791068,+,fully novel,acceptor,0.3812737499999999,0.025095,0.35617875,0.1329963898916967,0.855,2.557263087044729e-06,53.0,2.0,166.0,80.0
are_striatum,.,chrY,90736966,90813933,.,fully novel,donor,0.5349929999999999,0.02884425,0.5061487499999999,0.307845084409136,0.7232704402515723,3.2741938277007774e-14,119.0,36.0,236.0,415.0
are_striatum,C4b,chr17,34739002,34739389,-,novel splice site,donor,0.33128375,0.0001,0.33118375,0.2107438016528925,0.4601226993865031,3.297277693181204e-13,96.0,0.0,279.0,219.0
are_striatum,Adap1,chr5,139293219,139302108,-,novel splice site,donor,0.37377525,0.0001,0.37367525,0.3548387096774194,0.396039603960396,5.834658620337165e-08,43.0,0.0,116.0,83.0
are_striatum,Adipor2,chr6,119365381,119369859,-,novel splice site,donor,0.4125175,0.0001,0.4124175,0.3191489361702128,0.5166666666666667,4.1699423172591525e-09,26.0,0.0,63.0,118.0
are_striatum,B3gat2,chr1,23773666,23773729,+,fully novel,acceptor,0.96865625,0.44376125,0.524895,0.1361644606724478,0.6559766763848396,9.662179008692032e-18,330.0,237.0,368.0,486.0
are_striatum,2010300C02Rik,chr1,37625231,37625293,-,fully novel,acceptor,0.480004,0.21630675,0.26369725,0.0503353748755794,0.3972173943166636,0.000460899595452,308.0,141.0,692.0,575.0
are_striatum,Nfasc,chr1,132608091,132608382,-,novel splice site,acceptor,0.52624475,0.2238052499999999,0.3024395000000001,0.1083256172839506,0.4655984888653234,0.0149070011808365,55.0,22.0,103.0,99.0
are_striatum,.,chr12,91853072,91877721,.,fully novel,acceptor,0.7424514999999999,0.340032,0.4024194999999999,0.1701524446923219,0.6068964936013836,7.212269387093933e-07,230.0,114.0,341.0,355.0
are_striatum,Elmod1,chr9,53923966,53924399,-,novel splice site,acceptor,0.2550489999999999,0.04884025,0.2062087499999999,0.1071861142042235,0.3470118228750723,2.855916283621096e-05,152.0,29.0,521.0,599.0
are_striatum,.,chrY,90736966,90813933,.,fully novel,acceptor,0.37627475,0.02134575,0.354929,0.1103394121549355,0.4641949152542323,4.836780296020391e-10,119.0,36.0,300.0,390.0
are_striatum,2010300C02Rik,chr1,37625168,37625230,-,fully novel,acceptor,0.65621875,0.1838132499999999,0.4724055,0.0998301880747172,0.6431451612903226,1.385555246195622e-11,323.0,148.0,534.0,481.0
are_striatum,Synj2bp,chr12,81510052,81510828,-,novel splice site,acceptor,0.34378125,0.0001,0.34368125,0.125,0.5416666666666666,3.156607020288085e-07,30.0,0.0,80.0,108.0
562_mRNA,ENSG00000241860,1,136319,137001,-,fully novel,donor,0.2825435,0.0001,0.2824435,0.2753623188405797,0.2857142857142857,0.04666294798653,43.0,0.0,153.0,11.0
562_mRNA,ENSG00000241860,1,136416,137001,-,fully novel,donor,0.664967,0.0001,0.664867,0.6504065040650406,0.6826923076923077,0.0001122232255679,151.0,0.0,227.0,11.0
562_mRNA,ENSG00000290385,1,495474,497108,-,novel splice site,donor,0.40626875,0.01634675,0.389922,0.1156782149148561,1.0,5.6603544190867895e-11,28.0,5.0,72.0,260.0
562_mRNA,AGRN,1,1044440,1044887,+,novel splice site,donor,0.34878025,0.0001,0.34868025,0.3103448275862069,0.4,0.0024246168032716,34.0,0.0,98.0,20.0
562_mRNA,AGRN,1,1044440,1044891,+,novel splice site,donor,0.28379325,0.0001,0.28369325,0.2,0.3448275862068966,0.0084253113987921,28.0,0.0,98.0,20.0
562_mRNA,GFOD3P,1,3739480,3739835,-,novel splice site,donor,0.7312037499999999,0.5012497499999999,0.229954,0.1237087427563617,0.3415268941584731,0.0015782637443032,116.0,166.0,159.0,329.0
562_mRNA,HP1BP3,1,20779909,20780349,-,novel splice site,donor,0.58623275,0.2800439999999999,0.30618875,0.1464285714285714,0.6037735849056604,0.0059454176825571,68.0,17.0,116.0,58.0
562_mRNA,RAP1GAP,1,21598503,21598722,-,novel splice site,donor,0.35377925,0.0001,0.35367925,0.3,0.4166666666666667,4.620960591023397e-10,38.0,0.0,108.0,103.0
562_mRNA,SNHG3,1,28508906,28509336,+,novel splice site,donor,0.355029,0.0001,0.354929,0.340983606557377,0.3652246256239601,1.596793615516827e-45,647.0,0.0,1812.0,1060.0
562_mRNA,PIAS3,1,145850940,145851050,-,novel splice site,donor,0.46625675,0.1625674999999999,0.30368925,0.2797619047619047,0.3461538461538461,0.0048508173501996,40.0,9.0,86.0,56.0
562_mRNA,RUSC1-AS1,1,155318378,155318664,-,novel splice site,donor,0.96115775,0.68121375,0.2799440000000001,0.2485168094924191,0.3461538461538461,0.0023310104786448,50.0,43.0,52.0,63.0
562_mRNA,PTPRVP,1,202168671,202169507,+,novel splice site,donor,0.31128775,0.070086,0.24120175,0.1571194762684124,0.3444444444444444,0.013998907562983,27.0,3.0,87.0,44.0
562_mRNA,PFKP,10,3099353,3099556,+,novel splice site,donor,0.33878225,0.03634275,0.3024395,0.2310344827586206,0.3770491803278688,3.935104096329961e-06,41.0,4.0,121.0,104.0
562_mRNA,CABCOCO1,10,61716017,61764532,+,fully novel,donor,0.92616475,0.684963,0.24120175,0.2139423076923077,0.2641277641277642,0.0225778219947706,64.0,24.0,69.0,35.0
562_mRNA,ENSG00000288933,10,113853848,113854153,+,novel splice site,donor,0.2375525,0.01134775,0.22620475,0.2058441558441558,0.2407407407407407,6.90475797508762e-05,21.0,1.0,89.0,101.0
562_mRNA,NDUFV1,11,67606647,67608551,+,novel splice site,donor,0.52124575,0.16381725,0.3574284999999999,0.2016129032258064,0.6190476190476191,0.0139860601000114,27.0,5.0,52.0,30.0
562_mRNA,ARPC3,12,110436202,110436556,-,novel splice site,donor,0.9999,0.624975,0.374925,0.3125,0.4571428571428572,4.718973905882807e-07,57.0,52.0,57.0,83.0
562_mRNA,UBC,12,124912428,124912883,-,fully novel,donor,0.25379925,0.0001,0.25369925,0.1814014407334643,0.3392351274787535,2.9761008793488746e-39,756.0,0.0,2939.0,2579.0
562_mRNA,UBC,12,124912428,124913339,-,fully novel,donor,0.265047,0.0001,0.264947,0.1800916830386378,0.3675637393767705,3.4884539968061887e-41,794.0,0.0,2939.0,2579.0
562_mRNA,UBC,12,124912884,124913111,-,fully novel,donor,0.90616875,0.2375525,0.6686162499999999,0.4001479289940828,0.7694444444444444,2.3535023574641036e-38,274.0,252.0,312.0,1088.0
562_mRNA,RBM26,13,79314994,79318820,-,novel splice site,donor,0.74120175,0.50874825,0.2324534999999999,0.1259259259259258,0.3461538461538461,0.0138994485384527,83.0,54.0,112.0,106.0
562_mRNA,EIF3J,15,44561743,44562514,+,novel splice site,donor,0.25879825,0.0001,0.25869825,0.1714285714285714,0.3333333333333333,0.0001073910674832,20.0,0.0,77.0,57.0
562_mRNA,NPIPA6,16,16350303,16350371,+,fully novel,donor,0.33378325,0.0001,0.33368325,0.0625,0.7894736842105263,2.3463229134114602e-07,34.0,0.0,102.0,74.0
562_mRNA,NPIPB4,16,21837363,21837533,-,fully novel,donor,0.330034,0.0001,0.329934,0.2756756756756757,0.4036697247706422,7.649790043514418e-08,95.0,0.0,294.0,66.0
562_mRNA,NPIPB5,16,22533894,22534007,+,fully novel,donor,0.6924615,0.00384925,0.6886122499999999,0.4508702791461412,1.0,2.8004954127214124e-47,81.0,4.0,122.0,1643.0
562_mRNA,NPIPB11,16,29383254,29383883,-,fully novel,donor,0.6049789999999999,0.035093,0.5698859999999999,0.2377981651376147,0.9054054054054054,1.0594747283306052e-23,106.0,9.0,183.0,221.0
562_mRNA,KLHDC4,16,87738817,87739157,-,fully novel,donor,0.3237852499999999,0.0001,0.32368525,0.25,0.3947368421052631,0.0002862345082382,24.0,0.0,74.0,35.0
562_mRNA,CPNE7,16,89580077,89580260,+,fully novel,donor,0.96365725,0.3275345,0.63612275,0.5085175788329104,0.7596153846153846,4.0358045983472597e-14,53.0,63.0,55.0,193.0
562_mRNA,ENSG00000261172,16,90146713,90148935,-,fully novel,donor,0.7124575,0.4175165,0.2949409999999999,0.233100233100233,0.352762598664238,0.0002578913869726,70.0,141.0,98.0,339.0
562_mRNA,LINC02887,17,69308,75813,-,novel splice site,donor,0.924915,0.544991,0.3799239999999999,0.2628205128205129,0.9642857142857144,0.0001257697172666,62.0,33.0,67.0,59.0
562_mRNA,ENSG00000285822,17,27089881,27096364,+,novel splice site,donor,0.88117375,0.2787942499999999,0.6023795000000001,0.3408602150537634,0.918796992481203,3.60167419230214e-08,58.0,14.0,66.0,49.0
562_mRNA,ENSG00000275665,17,38715829,38716187,-,novel splice site,donor,0.22880425,0.0001,0.22870425,0.2093023255813953,0.2444444444444444,0.0031293896794748,20.0,0.0,88.0,35.0
562_mRNA,ENSG00000307700,17,44738425,44741400,-,novel splice site,donor,0.564987,0.35627875,0.20870825,0.1634615384615384,0.2520976353928298,0.0212323955165734,83.0,44.0,147.0,124.0
562_mRNA,SEC14L1,17,77215806,77215984,+,fully novel,donor,0.2463007499999999,0.0001,0.24620075,0.1595744680851064,0.5,1.1964569257919e-09,28.0,0.0,120.0,214.0
562_mRNA,LINC01002,19,202238,203874,-,novel splice site,donor,0.894921,0.445011,0.44991,0.3589743589743589,0.5445993031358884,5.5774738588907264e-08,66.0,77.0,74.0,173.0
562_mRNA,HDGFL2,19,4491836,4492014,+,novel splice site,donor,0.2275545,0.0001,0.2274545,0.196078431372549,0.2676056338028169,0.0008623830194933,39.0,0.0,173.0,41.0
562_mRNA,PKN1,19,14446562,14450087,+,novel splice site,donor,0.27129575,0.0001,0.27119575,0.234375,0.3026315789473684,1.0682699650121369e-07,38.0,0.0,140.0,98.0
562_mRNA,.,19,28419912,28436685,.,novel splice site,donor,0.2188062499999999,0.0001,0.21870625,0.128440366972477,0.3232323232323232,3.830539818347383e-07,46.0,0.0,208.0,113.0
562_mRNA,.,19,28423399,28436685,.,fully novel,donor,0.355029,0.0001,0.354929,0.2777777777777778,0.4117647058823529,0.0082411117144671,31.0,0.0,87.0,15.0
562_mRNA,DPY19L3,19,32437340,32438942,+,novel splice site,donor,0.51624675,0.2275545,0.28869225,0.2333333333333333,0.3363636363636363,0.0057647706170765,32.0,25.0,62.0,111.0
562_mRNA,ACTMAP,19,40750938,40751415,-,novel splice site,donor,0.74370125,0.19381125,0.54989,0.4053191489361702,0.8333333333333334,9.97850378023319e-10,61.0,23.0,82.0,112.0
562_mRNA,LENG8,19,54459521,54459576,+,fully novel,donor,0.81618675,0.0001,0.81608675,0.7093023255813954,0.9210526315789472,1.3221240321492472e-08,131.0,0.0,162.0,15.0
562_mRNA,MBOAT2,2,8958643,8986052,-,novel splice site,donor,0.4225155,0.1825635,0.239952,0.1477272727272727,0.3293877551020408,0.0098926607409743,41.0,17.0,97.0,94.0
562_mRNA,FAM178B,2,96923584,96924147,-,novel splice site,donor,0.4125175,0.05133975,0.3611777499999999,0.2628571428571428,0.4365384615384615,8.795233358160754e-05,27.0,3.0,65.0,61.0
562_mRNA,ITPRID2,2,181909972,181911125,+,novel splice site,donor,0.320036,0.055089,0.264947,0.2504868913857677,0.2833333333333333,4.110909167272956e-06,42.0,10.0,132.0,189.0
562_mRNA,ATG4B,2,241668686,241668781,+,novel splice site,donor,0.28379325,0.0001,0.28369325,0.1555555555555555,0.3898305084745763,1.0478397082134032e-05,30.0,0.0,104.0,62.0
562_mRNA,PPP4R1L,20,58251865,58252165,-,novel splice site,donor,0.4775045,0.12882425,0.34868025,0.2833333333333333,0.4130434782608695,0.0054264069173222,21.0,6.0,44.0,47.0
562_mRNA,LSM14B,20,62131507,62132355,+,novel splice site,donor,0.2525495,0.00634875,0.2462007499999999,0.2125134843581445,0.2773722627737226,9.419852632743956e-11,62.0,1.0,245.0,211.0
562_mRNA,MCM3AP,21,46241020,46241774,-,novel splice site,donor,0.32128575,0.0575885,0.26369725,0.1894736842105263,0.3513513513513513,0.0138044325535536,24.0,2.0,75.0,35.0
562_mRNA,TPTEP1,22,16650127,16652932,+,novel splice site,donor,0.4500099999999999,0.015097,0.434913,0.1951650943396226,0.88,3.0771708112895495e-08,34.0,1.0,78.0,72.0
562_mRNA,PI4KAP1,22,18548828,18549106,-,novel splice site,donor,0.2525495,0.0001,0.2524495,0.175438596491228,0.3188405797101449,5.21911938588175e-06,32.0,0.0,126.0,77.0
562_mRNA,ENSG00000293427,22,21488382,21488660,-,novel splice site,donor,0.2463007499999999,0.0001,0.24620075,0.1538461538461538,0.3291139240506329,2.064363532429928e-06,36.0,0.0,144.0,86.0
562_mRNA,SMC4,3,160411978,160413485,+,novel splice site,donor,0.49375125,0.08633275,0.4074184999999999,0.2219061166429587,0.5769230769230769,0.0002836301348701,31.0,4.0,63.0,45.0
562_mRNA,GOLIM4,3,168027838,168029219,-,novel splice site,donor,0.42876425,0.2250549999999999,0.20370925,0.1133679312813171,0.2793772032902467,0.0028765865618722,87.0,62.0,203.0,275.0
562_mRNA,ENSG00000290937,3,198190367,198195958,+,novel splice site,donor,0.5174965,0.0001,0.5173965,0.4930555555555556,0.5462184873949579,7.010330610708276e-30,136.0,0.0,263.0,210.0
562_mRNA,ENSG00000290937,3,198211811,198214909,+,novel splice site,donor,0.769946,0.12132575,0.64862025,0.5499188311688312,0.8157894736842105,6.192394510387464e-13,54.0,13.0,70.0,100.0
562_mRNA,KIAA0232,4,6879878,6880060,+,fully novel,donor,0.430014,0.0001,0.429914,0.3953488372093023,0.4814814814814814,0.0015750429183469,30.0,0.0,70.0,17.0
562_mRNA,ART3,4,76036065,76049699,+,novel splice site,donor,0.4025195,0.0875825,0.3149369999999999,0.211670480549199,0.4313725490196078,0.0061294823516786,39.0,3.0,97.0,34.0
562_mRNA,ENSG00000286251,4,126434940,126462218,-,novel splice site,donor,0.32628475,0.1075785,0.21870625,0.1127450980392157,0.3305298570227081,0.0075559783305229,41.0,9.0,126.0,83.0
562_mRNA,CEP72,5,647917,648099,+,novel splice site,donor,0.7424514999999999,0.0001,0.7423514999999999,0.6756756756756757,0.8108108108108109,3.410695078316637e-13,55.0,0.0,74.0,38.0
562_mRNA,YTHDC2,5,113556135,113559317,+,novel splice site,donor,0.2325535,0.0001,0.2324535,0.1282051282051282,0.3,1.0742666538882865e-06,26.0,0.0,109.0,115.0
562_mRNA,SERPINB6,6,2948965,2959274,-,fully novel,donor,0.2350529999999999,0.0001,0.234953,0.0526315789473684,0.3728813559322034,0.0014845056736409,24.0,0.0,97.0,41.0
562_mRNA,NQO2,6,3001233,3002049,+,novel splice site,donor,0.9999,0.7399519999999999,0.259948,0.1621621621621621,0.4,0.00980252047122,23.0,46.0,23.0,62.0
562_mRNA,ZNF311,6,29003595,29003860,-,novel splice site,donor,0.4125175,0.1975605,0.2149569999999999,0.0633349826818406,0.368421052631579,0.0280404333348221,41.0,16.0,99.0,81.0
562_mRNA,.,6,32129855,32130924,.,novel splice site,donor,0.4487602499999999,0.21630675,0.2324534999999999,0.1044973544973544,0.3177304964539007,0.017323267204507,58.0,16.0,129.0,75.0
562_mRNA,ENSG00000227706,6,67884194,67888910,-,novel splice site,donor,0.3250349999999999,0.06133775,0.2636972499999999,0.1409817351598173,0.3529411764705882,1.3766390822660696e-05,51.0,11.0,157.0,158.0
562_mRNA,FAM120B,6,170398518,170398868,+,fully novel,donor,0.9999,0.3025394999999999,0.6973605,0.6,0.7714285714285715,3.523181968081288e-15,63.0,18.0,63.0,60.0
562_mRNA,FAM120B,6,170399216,170399488,+,fully novel,donor,0.85867825,0.4037692499999999,0.454909,0.3675143560295324,0.6049382716049383,8.842014885802401e-07,57.0,54.0,67.0,134.0
562_mRNA,FAM120B,6,170399372,170399991,+,fully novel,donor,0.544991,0.17131575,0.37367525,0.2412429378531073,0.5072121688958825,8.6530423722062e-08,66.0,48.0,121.0,273.0
562_mRNA,FAM120B,6,170399372,170400225,+,fully novel,donor,0.315037,0.0138472499999999,0.30118975,0.2313978494623655,0.3728813559322034,7.135901545027629e-11,38.0,4.0,121.0,273.0
562_mRNA,SLC25A40,7,87843864,87843976,-,novel splice site,donor,0.2912917499999999,0.03884225,0.2524494999999999,0.1886378591796446,0.3042577030812325,1.703088568517638e-08,62.0,16.0,213.0,344.0
562_mRNA,RBM48,7,92534971,92536433,+,novel splice site,donor,0.46875625,0.095081,0.37367525,0.2759562841530054,0.4767441860465116,4.653326967980512e-06,52.0,9.0,111.0,91.0
562_mRNA,ZFPM2,8,105419303,105419822,+,novel splice site,donor,0.5624875,0.1625674999999999,0.39992,0.3199851687059696,0.4690200210748156,1.2854608805435004e-08,126.0,21.0,223.0,131.0
562_mRNA,CPSF1,8,144402991,144405169,-,fully novel,donor,0.614977,0.310038,0.304939,0.1714285714285713,0.4523809523809523,0.0434362633284602,40.0,9.0,65.0,29.0
562_mRNA,.,9,138295630,138302464,.,fully novel,donor,0.53124375,0.0001,0.53114375,0.5047619047619047,0.5515151515151515,5.813421155606165e-12,144.0,0.0,270.0,52.0
562_mRNA,.,GL000224.1,106137,110187,.,fully novel,donor,0.544991,0.22630475,0.31868625,0.2393743624617477,0.3950933172787477,1.743303642535945e-07,137.0,73.0,251.0,324.0
562_mRNA,.,KI270741.1,48008,52058,.,fully novel,donor,0.564987,0.22630475,0.33868225,0.2457027300303337,0.4263357664233577,3.441010233979174e-08,143.0,67.0,252.0,297.0
562_mRNA,.,KI270754.1,10898,13555,.,fully novel,donor,0.3250349999999999,0.05633875,0.2686962499999999,0.075,0.4065934065934066,0.0019016940896981,47.0,3.0,141.0,52.0
562_mRNA,.,KI270754.1,10898,14961,.,fully novel,donor,0.33128375,0.05633875,0.274945,0.075,0.4175824175824176,0.0015169810545387,48.0,3.0,141.0,52.0
562_mRNA,SLC25A5,X,119469767,119469976,+,fully novel,donor,0.5237452499999999,0.16381725,0.3599279999999999,0.140625,0.5707070707070707,0.0041189962622339,20.0,12.0,38.0,73.0
562_mRNA,.,X,135781736,135794730,.,novel splice site,donor,0.3575284999999999,0.0001,0.3574285,0.282051282051282,0.4027777777777778,1.0889354099229595e-16,40.0,0.0,111.0,320.0
562_mRNA,AGRN,1,1044988,1045160,+,novel splice site,acceptor,0.5674865,0.0001,0.5673865,0.5606060606060606,0.5769230769230769,8.18231367195293e-06,67.0,0.0,118.0,20.0
562_mRNA,GFOD3P,1,3739480,3739835,-,novel splice site,acceptor,0.8224355,0.4387622499999999,0.38367325,0.2755382501145213,0.489850869925435,6.8773398620567324e-09,116.0,166.0,142.0,378.0
562_mRNA,HP1BP3,1,20779909,20780349,-,novel splice site,acceptor,0.37877425,0.1400719999999999,0.23870225,0.0789895749799519,0.3829787234042553,0.0022393076665774,68.0,17.0,180.0,110.0
562_mRNA,LRP8,1,53274821,53275630,-,novel splice site,acceptor,0.69371125,0.08133375,0.6123775,0.5231416549789621,0.6923796166432913,7.256662085058668e-12,80.0,5.0,115.0,62.0
562_mRNA,PFKP,10,3099820,3101364,+,novel splice site,acceptor,0.340032,0.020096,0.319936,0.1865079365079365,0.4411764705882353,2.4479104031802934e-07,42.0,2.0,122.0,102.0
562_mRNA,HBE1,11,5270157,5450993,-,novel splice site,acceptor,0.4975005,0.0325935,0.464907,0.39,0.547945205479452,3.1252858168752856e-11,76.0,3.0,153.0,89.0
562_mRNA,HBE1,11,5281952,5301618,-,novel splice site,acceptor,0.43126375,0.0001,0.43116375,0.320754716981132,0.5217391304347826,0.0010556455952712,53.0,0.0,122.0,17.0
