gene,gene_upper,panel,source_lists,categories,source_evidence
CALHM1,CALHM1,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CALHM2,CALHM2,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CBARP,CBARP,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CHERP,CHERP,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CRACR2A,CRACR2A,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
CRACR2B,CRACR2B,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
ESYT1,ESYT1,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
ESYT2,ESYT2,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
ESYT3,ESYT3,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
MCOLN1,MCOLN1,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
MCOLN2,MCOLN2,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
MCOLN3,MCOLN3,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
ORAI1,ORAI1,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
ORAI2,ORAI2,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
ORAI3,ORAI3,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
PACS2,PACS2,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
PDZD8,PDZD8,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
PKD2,PKD2,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
PKD2L1,PKD2L1,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
PKD2L2,PKD2L2,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
SARAF,SARAF,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
STIM1,STIM1,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
STIM2,STIM2,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
STIMATE,STIMATE,Tier1_SOCE_TRP_51,Curated_258,SOCE_core,Curated_258:SOCE_core
TMEM165,TMEM165,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM203,TMEM203,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM64,TMEM64,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM66,TMEM66,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TRPA1,TRPA1,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC1,TRPC1,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC3,TRPC3,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC4,TRPC4,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC5,TRPC5,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC6,TRPC6,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC7,TRPC7,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM1,TRPM1,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM2,TRPM2,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM3,TRPM3,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM4,TRPM4,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM5,TRPM5,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM6,TRPM6,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM7,TRPM7,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM8,TRPM8,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV1,TRPV1,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV2,TRPV2,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV3,TRPV3,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV4,TRPV4,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV5,TRPV5,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV6,TRPV6,Tier1_SOCE_TRP_51,Curated_258,TRP_channels,Curated_258:TRP_channels
VAPB,VAPB,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
WFS1,WFS1,Tier1_SOCE_TRP_51,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CACNA1A,CACNA1A,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1B,CACNA1B,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1C,CACNA1C,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1D,CACNA1D,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1E,CACNA1E,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1F,CACNA1F,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1G,CACNA1G,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1H,CACNA1H,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1I,CACNA1I,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA1S,CACNA1S,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA2D1,CACNA2D1,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA2D2,CACNA2D2,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA2D3,CACNA2D3,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNA2D4,CACNA2D4,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNB1,CACNB1,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNB2,CACNB2,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNB3,CACNB3,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNB4,CACNB4,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNG1,CACNG1,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNG2,CACNG2,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNG3,CACNG3,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNG4,CACNG4,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNG5,CACNG5,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNG6,CACNG6,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNG7,CACNG7,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CACNG8,CACNG8,Tier2_Channel_Release_Transport_117,Curated_258,VGCC,Curated_258:VGCC
CALHM1,CALHM1,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CALHM2,CALHM2,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CBARP,CBARP,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CHERP,CHERP,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CRACR2A,CRACR2A,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
CRACR2B,CRACR2B,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
ESYT1,ESYT1,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
ESYT2,ESYT2,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
ESYT3,ESYT3,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
GRIN1,GRIN1,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
GRIN2A,GRIN2A,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
GRIN2B,GRIN2B,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
GRIN2C,GRIN2C,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
GRIN2D,GRIN2D,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
INPP5K,INPP5K,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
ITPKA,ITPKA,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
ITPKB,ITPKB,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
ITPKC,ITPKC,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
ITPR1,ITPR1,Tier2_Channel_Release_Transport_117,Curated_258,ER_channels,Curated_258:ER_channels
ITPR2,ITPR2,Tier2_Channel_Release_Transport_117,Curated_258,ER_channels,Curated_258:ER_channels
ITPR3,ITPR3,Tier2_Channel_Release_Transport_117,Curated_258,ER_channels,Curated_258:ER_channels
MCOLN1,MCOLN1,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
MCOLN2,MCOLN2,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
MCOLN3,MCOLN3,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
NALCN,NALCN,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
ORAI1,ORAI1,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
ORAI2,ORAI2,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
ORAI3,ORAI3,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
P2RX1,P2RX1,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX2,P2RX2,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX3,P2RX3,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX4,P2RX4,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX5,P2RX5,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX6,P2RX6,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX7,P2RX7,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
PACS2,PACS2,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
PDZD8,PDZD8,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
PKD2,PKD2,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
PKD2L1,PKD2L1,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
PKD2L2,PKD2L2,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
PLCB1,PLCB1,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCB2,PLCB2,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCB3,PLCB3,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCB4,PLCB4,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCD1,PLCD1,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCD3,PLCD3,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCD4,PLCD4,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCE1,PLCE1,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCG1,PLCG1,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCG2,PLCG2,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCZ1,PLCZ1,Tier2_Channel_Release_Transport_117,Curated_258,PLC_IP3,Curated_258:PLC_IP3
RYR1,RYR1,Tier2_Channel_Release_Transport_117,Curated_258,ER_channels,Curated_258:ER_channels
RYR2,RYR2,Tier2_Channel_Release_Transport_117,Curated_258,ER_channels,Curated_258:ER_channels
RYR3,RYR3,Tier2_Channel_Release_Transport_117,Curated_258,ER_channels,Curated_258:ER_channels
SARAF,SARAF,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
STIM1,STIM1,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
STIM2,STIM2,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
STIMATE,STIMATE,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_core,Curated_258:SOCE_core
TMCO1,TMCO1,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TMEM165,TMEM165,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM203,TMEM203,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM64,TMEM64,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM66,TMEM66,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TPCN1,TPCN1,Tier2_Channel_Release_Transport_117,Curated_258,ER_channels,Curated_258:ER_channels
TPCN2,TPCN2,Tier2_Channel_Release_Transport_117,Curated_258,ER_channels,Curated_258:ER_channels
TRPA1,TRPA1,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC1,TRPC1,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC3,TRPC3,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC4,TRPC4,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC5,TRPC5,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC6,TRPC6,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC7,TRPC7,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM1,TRPM1,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM2,TRPM2,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM3,TRPM3,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM4,TRPM4,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM5,TRPM5,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM6,TRPM6,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM7,TRPM7,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM8,TRPM8,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV1,TRPV1,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV2,TRPV2,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV3,TRPV3,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV4,TRPV4,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV5,TRPV5,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV6,TRPV6,Tier2_Channel_Release_Transport_117,Curated_258,TRP_channels,Curated_258:TRP_channels
TTYH1,TTYH1,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TTYH2,TTYH2,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TTYH3,TTYH3,Tier2_Channel_Release_Transport_117,Curated_258,PM_channels_other,Curated_258:PM_channels_other
VAPB,VAPB,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
WFS1,WFS1,Tier2_Channel_Release_Transport_117,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
ANO1,ANO1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
ANO2,ANO2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
ANXA1,ANXA1,Tier3_Curated_Calcium_Handling_258,Curated_258,Annexins,Curated_258:Annexins
ANXA11,ANXA11,Tier3_Curated_Calcium_Handling_258,Curated_258,Annexins,Curated_258:Annexins
ANXA2,ANXA2,Tier3_Curated_Calcium_Handling_258,Curated_258,Annexins,Curated_258:Annexins
ANXA3,ANXA3,Tier3_Curated_Calcium_Handling_258,Curated_258,Annexins,Curated_258:Annexins
ANXA4,ANXA4,Tier3_Curated_Calcium_Handling_258,Curated_258,Annexins,Curated_258:Annexins
ANXA5,ANXA5,Tier3_Curated_Calcium_Handling_258,Curated_258,Annexins,Curated_258:Annexins
ANXA6,ANXA6,Tier3_Curated_Calcium_Handling_258,Curated_258,Annexins,Curated_258:Annexins
ANXA7,ANXA7,Tier3_Curated_Calcium_Handling_258,Curated_258,Annexins,Curated_258:Annexins
ATP2A1,ATP2A1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
ATP2A2,ATP2A2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
ATP2A3,ATP2A3,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
ATP2B1,ATP2B1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
ATP2B2,ATP2B2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
ATP2B3,ATP2B3,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
ATP2B4,ATP2B4,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
ATP2C1,ATP2C1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
ATP2C2,ATP2C2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_pumps,Curated_258:Ca_pumps
CABP1,CABP1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CABP2,CABP2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CABP4,CABP4,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CABP5,CABP5,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CACNA1A,CACNA1A,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1B,CACNA1B,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1C,CACNA1C,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1D,CACNA1D,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1E,CACNA1E,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1F,CACNA1F,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1G,CACNA1G,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1H,CACNA1H,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1I,CACNA1I,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA1S,CACNA1S,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA2D1,CACNA2D1,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA2D2,CACNA2D2,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA2D3,CACNA2D3,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNA2D4,CACNA2D4,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNB1,CACNB1,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNB2,CACNB2,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNB3,CACNB3,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNB4,CACNB4,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNG1,CACNG1,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNG2,CACNG2,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNG3,CACNG3,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNG4,CACNG4,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNG5,CACNG5,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNG6,CACNG6,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNG7,CACNG7,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CACNG8,CACNG8,Tier3_Curated_Calcium_Handling_258,Curated_258,VGCC,Curated_258:VGCC
CALB1,CALB1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CALB2,CALB2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CALHM1,CALHM1,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CALHM2,CALHM2,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CALM1,CALM1,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CALM2,CALM2,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CALM3,CALM3,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CALML3,CALML3,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CALML4,CALML4,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CALML5,CALML5,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CALML6,CALML6,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CALR,CALR,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CAMK1,CAMK1,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMK1D,CAMK1D,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMK1G,CAMK1G,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMK2A,CAMK2A,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMK2B,CAMK2B,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMK2D,CAMK2D,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMK2G,CAMK2G,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMK4,CAMK4,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMKK1,CAMKK1,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAMKK2,CAMKK2,Tier3_Curated_Calcium_Handling_258,Curated_258,CaM_CaMK,Curated_258:CaM_CaMK
CAPN1,CAPN1,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
CAPN10,CAPN10,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
CAPN15,CAPN15,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
CAPN2,CAPN2,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
CAPN3,CAPN3,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
CAPN5,CAPN5,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
CAPN7,CAPN7,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
CAPN9,CAPN9,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
